requested_density,run,initial_population,initial_susceptible,final_susceptible,final_recovered,final_healthy_density,mortality_fraction,infection_episodes,infection_episodes_per_initial_population,peak_infectious,peak_prevalence,duration_generations,time_to_peak,wave_count,resurgence_count
43.0,12,112692.0,112680.0,106691.0,1.0,0.4069976806640625,0.0532424661910339,321174.0,2.850015972739857,4892.0,0.043410357434423,3196.0,895.0,1,0
43.0,13,112780.0,112768.0,105586.0,1.0,0.4027824401855469,0.0637790388366731,377215.0,3.3446976414257845,6879.0,0.0609948572441922,3778.0,787.0,1,0
43.0,14,112883.0,112871.0,107258.0,0.0,0.4091567993164062,0.0498303553236536,306743.0,2.717353365874401,7321.0,0.0648547611243499,3023.0,727.0,1,0
43.0,15,112704.0,112692.0,105981.0,2.0,0.4042930603027344,0.0596340857467348,368714.0,3.271525411697899,7070.0,0.0627306927881885,4978.0,794.0,2,1
43.0,16,112521.0,112509.0,107690.0,1.0,0.4108085632324219,0.04292532060682,260166.0,2.312155064387981,6909.0,0.0614018716506252,2924.0,753.0,1,0
43.0,17,112301.0,112289.0,112299.0,1.0,0.4283905029296875,8.904640208012395e-06,81.0,0.000721275856849,30.0,0.0002671392062403,169.0,27.0,0,0
43.0,18,112621.0,112609.0,106426.0,1.0,0.4059867858886719,0.0549986237025066,334694.0,2.971861375764733,5520.0,0.0490139494410456,3969.0,712.0,1,0
43.0,19,112314.0,112302.0,107464.0,11.0,0.4099845886230469,0.0430845664832523,266692.0,2.374521430988122,7134.0,0.0635183503392275,2683.0,758.0,1,0
43.0,20,113132.0,113120.0,106234.0,7.0,0.4052772521972656,0.0609111480394583,370395.0,3.274007354241064,7150.0,0.0632005091397659,3868.0,732.0,1,0
43.0,21,112230.0,112218.0,107121.0,1.0,0.4086380004882812,0.0455136772698921,272115.0,2.424619085805934,4914.0,0.043785084202085,4568.0,647.0,3,2
43.0,22,112796.0,112784.0,106531.0,2.0,0.4063911437988281,0.0555250186176814,339470.0,3.0095925387425084,5032.0,0.044611511046491,4141.0,1249.0,1,0
43.0,23,113249.0,113237.0,106239.0,4.0,0.4052848815917969,0.0618636809155047,387276.0,3.4196858250403976,7499.0,0.0662169202377063,4178.0,610.0,1,0
43.0,24,112610.0,112598.0,106784.0,5.0,0.4073677062988281,0.0516916792469585,313718.0,2.7858804724269604,6447.0,0.0572506882159666,3308.0,734.0,2,1
43.0,25,112768.0,112756.0,105997.0,3.0,0.40435791015625,0.0600170261066969,369294.0,3.2748120034052213,5592.0,0.049588535754824,3994.0,674.0,1,0
43.0,26,112622.0,112610.0,107104.0,0.0,0.4085693359375,0.0489957557138037,297179.0,2.6387295555042534,5929.0,0.052645131501838,3749.0,752.0,1,0
43.0,27,112800.0,112788.0,106089.0,0.0,0.4046974182128906,0.0594946808510638,359132.0,3.183794326241135,6479.0,0.0574379432624113,3647.0,670.0,1,0
43.0,28,113142.0,113130.0,106522.0,4.0,0.4063644409179687,0.0584751904686146,353171.0,3.121484506195754,6342.0,0.0560534549504162,3146.0,697.0,1,0
43.0,29,112813.0,112801.0,106762.0,12.0,0.4073104858398437,0.0535310646822618,325355.0,2.8840204586350864,4376.0,0.0387898557790325,3073.0,895.0,1,0
43.0,30,112629.0,112617.0,106200.0,2.0,0.4051284790039062,0.0570634561258645,343591.0,3.050644150263253,5537.0,0.0491614060321941,3461.0,640.0,1,0
44.0,1,115504.0,115492.0,107263.0,54.0,0.4093818664550781,0.0708806621415708,442874.0,3.834274137692201,9265.0,0.0802136722537747,3216.0,565.0,1,0
44.0,2,115768.0,115756.0,107082.0,1.0,0.4084892272949219,0.0750207311174072,464353.0,4.011065233916108,9315.0,0.0804626494368046,3745.0,569.0,1,0
44.0,3,115143.0,115131.0,106545.0,5.0,0.4064559936523437,0.0746289396663279,472755.0,4.105807561032803,8568.0,0.0744118183476199,3846.0,566.0,1,0
44.0,4,115263.0,115251.0,107159.0,2.0,0.4087867736816406,0.0702914204905303,434523.0,3.769839410738919,9709.0,0.0842334487216192,3574.0,609.0,1,0
44.0,5,115350.0,115338.0,107185.0,0.0,0.4088783264160156,0.0707845687039445,431997.0,3.7450975292587776,7129.0,0.0618032076289553,3509.0,724.0,1,0
44.0,6,115672.0,115660.0,106866.0,3.0,0.4076728820800781,0.0761031191645342,475338.0,4.109360951656408,8396.0,0.0725845494155889,3817.0,665.0,1,0
44.0,7,115354.0,115342.0,106748.0,23.0,0.4072990417480469,0.0744057423236298,465895.0,4.038828302442915,9218.0,0.0799105362622882,3971.0,770.0,1,0
44.0,8,115366.0,115354.0,107125.0,2.0,0.4086570739746094,0.0714161884784078,446486.0,3.870169720714942,8067.0,0.0699252812787129,3271.0,644.0,1,0
44.0,9,115674.0,115662.0,106387.0,0.0,0.4058341979980469,0.0802859761052613,491605.0,4.24991787264208,7971.0,0.0689091757871258,4670.0,647.0,2,1
44.0,10,115631.0,115619.0,108104.0,0.0,0.412384033203125,0.0650950004756509,409340.0,3.540054137731232,7867.0,0.0680353884338974,3643.0,572.0,1,0
44.0,11,115502.0,115490.0,107563.0,4.0,0.4103355407714844,0.0687001090890201,426886.0,3.695918685390729,9093.0,0.0787259095080604,3564.0,679.0,1,0
44.0,12,115103.0,115091.0,106764.0,12.0,0.407318115234375,0.0723439006802603,449567.0,3.905780040485478,7664.0,0.066583842297768,3310.0,596.0,1,0
44.0,13,115316.0,115304.0,106859.0,1.0,0.4076385498046875,0.073328939609421,453814.0,3.935394914842693,9253.0,0.0802403829477262,3516.0,608.0,1,0
44.0,14,115661.0,115649.0,107177.0,4.0,0.4088630676269531,0.0733177129715288,453970.0,3.925004971425113,8660.0,0.0748739851808301,3916.0,662.0,1,0
44.0,15,115186.0,115174.0,106065.0,2.0,0.4046134948730469,0.079167607174483,487681.0,4.23385654506624,8694.0,0.0754779226642126,3856.0,580.0,1,0
44.0,16,115317.0,115305.0,106874.0,2.0,0.4076995849609375,0.0731982274946451,460331.0,3.9918745718324273,8132.0,0.0705186572664915,4107.0,655.0,1,0
44.0,17,115309.0,115297.0,107081.0,0.0,0.4084815979003906,0.07135609536116,447764.0,3.883166101518528,7617.0,0.0660572895437476,3507.0,763.0,1,0
44.0,18,115645.0,115633.0,107013.0,28.0,0.4083290100097656,0.0744001037658351,463615.0,4.008949803277271,9770.0,0.0844826840762678,3462.0,542.0,1,0
44.0,19,115465.0,115453.0,106932.0,2.0,0.4079208374023437,0.0738838609102325,460557.0,3.98871519508076,7251.0,0.0627982505521153,4166.0,697.0,1,0
44.0,20,115324.0,115312.0,106265.0,4.0,0.4053840637207031,0.0785179147445458,486576.0,4.219208490860532,8049.0,0.0697946654642572,4227.0,611.0,1,0
44.0,21,115298.0,115286.0,106502.0,0.0,0.4062728881835937,0.0762892678103696,470346.0,4.079394265295148,8057.0,0.0698797897621814,3927.0,672.0,1,0
44.0,22,115521.0,115509.0,106999.0,0.0,0.4081687927246094,0.0737701370313622,456100.0,3.948199894391496,9029.0,0.0781589494550774,3076.0,647.0,1,0
44.0,23,115465.0,115453.0,106344.0,40.0,0.40582275390625,0.078647209110986,487582.0,4.2227688043996014,8578.0,0.0742909106655696,3435.0,706.0,1,0
44.0,24,115785.0,115773.0,105974.0,8.0,0.4042892456054687,0.0846655438960141,521535.0,4.504339940406789,9439.0,0.0815217860690072,4186.0,535.0,1,0
44.0,25,115041.0,115029.0,107844.0,1.0,0.4113960266113281,0.0625516120339705,385143.0,3.3478759746525157,8432.0,0.0732956076529237,3815.0,689.0,1,0
44.0,26,115498.0,115486.0,106926.0,0.0,0.4078903198242187,0.074217735372041,469442.0,4.064503281442103,7352.0,0.0636547819009853,4267.0,640.0,1,0
44.0,27,115714.0,115702.0,106913.0,1.0,0.4078445434570312,0.0760495704927666,470659.0,4.067433499835802,7514.0,0.0649359628048464,3957.0,677.0,1,0
44.0,28,115133.0,115121.0,107031.0,3.0,0.4083023071289062,0.0703447317450253,439391.0,3.816377580711004,9157.0,0.0795341040362016,3511.0,625.0,1,0
44.0,29,114939.0,114927.0,107527.0,10.0,0.4102210998535156,0.0643993770608757,403359.0,3.5093310364628194,6745.0,0.0586833015773584,3311.0,796.0,1,0
44.0,30,115463.0,115451.0,107180.0,5.0,0.4088783264160156,0.0716939625680954,447240.0,3.873448637225778,8528.0,0.0738591583450975,3897.0,552.0,1,0
45.0,1,118077.0,118065.0,107160.0,1.0,0.4087867736816406,0.0924481482422487,596178.0,5.049061205823318,9787.0,0.0828865909533609,3725.0,566.0,1,0
45.0,2,117925.0,117913.0,107769.0,1.0,0.4111099243164062,0.0861140555437778,553764.0,4.695899936400254,9919.0,0.0841127835488658,4396.0,644.0,1,0
45.0,3,117739.0,117727.0,106658.0,0.0,0.4068679809570312,0.0941149491672258,593468.0,5.04053881891302,10499.0,0.0891718122287432,3740.0,576.0,1,0
45.0,4,117789.0,117777.0,107613.0,3.0,0.4105224609375,0.0863662990601839,556497.0,4.7245243613580215,9968.0,0.0846258988530338,4485.0,532.0,1,0
45.0,5,117979.0,117967.0,107538.0,0.0,0.4102249145507812,0.0884988006340111,566345.0,4.800388204680494,9168.0,0.0777087447766127,3822.0,536.0,1,0
45.0,6,117909.0,117897.0,108016.0,1.0,0.4120521545410156,0.0838952073209,533553.0,4.525125308500623,8869.0,0.075219024841191,4081.0,490.0,1,0
45.0,7,118040.0,118028.0,106845.0,0.0,0.4075813293457031,0.0948407319552694,598906.0,5.073754659437479,9728.0,0.0824127414435784,4094.0,527.0,1,0
45.0,8,118082.0,118070.0,107900.0,0.0,0.4116058349609375,0.0862282142917633,552539.0,4.679282193729781,9890.0,0.0837553564472146,3707.0,530.0,1,0
45.0,9,117784.0,117772.0,106285.0,6.0,0.4054679870605469,0.0975769204645792,629908.0,5.347992936222237,10621.0,0.0901735380017659,3820.0,498.0,1,0
45.0,10,118068.0,118056.0,107371.0,2.0,0.4095954895019531,0.0905833926212013,580609.0,4.91758139377308,9963.0,0.0843835755666226,3657.0,533.0,1,0
45.0,11,118211.0,118199.0,106918.0,2.0,0.407867431640625,0.0955156457520873,618249.0,5.230046273189466,10476.0,0.0886211943050985,4767.0,508.0,2,1
45.0,12,117237.0,117225.0,107089.0,29.0,0.4086227416992187,0.0863123416668799,548438.0,4.678028267526464,9012.0,0.0768699301415082,4569.0,533.0,1,0
45.0,13,118002.0,117990.0,107166.0,0.0,0.4088058471679687,0.0918289520516601,580709.0,4.921179302045728,9977.0,0.0845494144167048,3910.0,568.0,1,0
45.0,14,118110.0,118098.0,107272.0,0.0,0.409210205078125,0.091761916857167,586001.0,4.961485056303446,9970.0,0.0844128354923376,3687.0,545.0,1,0
45.0,15,117991.0,117979.0,107966.0,3.0,0.4118690490722656,0.0849386817638633,537845.0,4.558356145807731,10005.0,0.0847946029781932,4263.0,597.0,1,0
45.0,16,117748.0,117736.0,107372.0,4.0,0.40960693359375,0.0880864218500526,552014.0,4.688096613105955,10092.0,0.0857084621394843,3908.0,579.0,1,0
45.0,17,117975.0,117963.0,107641.0,0.0,0.4106178283691406,0.0875948294130112,559478.0,4.742343716889171,10477.0,0.0888069506251324,5776.0,535.0,1,0
45.0,18,117786.0,117774.0,107028.0,11.0,0.4083213806152344,0.0912417435009254,584566.0,4.962949756337765,10074.0,0.0855279914421068,3776.0,555.0,1,0
45.0,19,118050.0,118038.0,107474.0,0.0,0.4099807739257812,0.0895891571368064,571467.0,4.8408894536213465,9238.0,0.0782549767047861,3926.0,516.0,1,0
45.0,20,117671.0,117659.0,106744.0,0.0,0.407196044921875,0.0928606028673165,594890.0,5.055536198383629,10849.0,0.0921977377603657,4316.0,535.0,2,1
45.0,21,117667.0,117655.0,106557.0,1.0,0.4064865112304687,0.0944104974206871,591688.0,5.028495669983938,8982.0,0.0763340613765966,4635.0,532.0,1,0
45.0,22,117419.0,117407.0,106631.0,2.0,0.4067726135253906,0.0918590688048782,576388.0,4.908813735426124,8925.0,0.0760098450846966,4329.0,571.0,1,0
45.0,23,117460.0,117448.0,106561.0,0.0,0.4064979553222656,0.0927890345649582,594413.0,5.060556785288609,9352.0,0.0796185935637663,3883.0,535.0,1,0
45.0,24,118265.0,118253.0,107285.0,0.0,0.4092597961425781,0.0928423455798418,591256.0,4.99941656449499,9929.0,0.0839555236122267,4016.0,471.0,1,0
45.0,25,117931.0,117919.0,107968.0,0.0,0.411865234375,0.0844816036495917,539650.0,4.575980870169845,9819.0,0.0832605506609797,4027.0,536.0,1,0
45.0,26,117882.0,117870.0,107445.0,3.0,0.409881591796875,0.0885122410546139,567595.0,4.814942060704772,10863.0,0.0921514735074057,4119.0,594.0,2,1
45.0,27,117346.0,117334.0,107703.0,75.0,0.4111404418945312,0.0815366522932183,514290.0,4.382680278833535,8801.0,0.0750004260903652,3317.0,557.0,1,0
45.0,28,118008.0,117996.0,107156.0,0.0,0.4087677001953125,0.0919598671276523,590039.0,4.9999915259982375,10124.0,0.0857907938444851,3996.0,534.0,1,0
45.0,29,117837.0,117825.0,106658.0,5.0,0.4068870544433594,0.0948259035786722,612863.0,5.200938584655074,10003.0,0.0848884476013476,4230.0,544.0,1,0
45.0,30,118096.0,118084.0,106996.0,1.0,0.4081611633300781,0.0939828614008942,601389.0,5.092374000812898,10200.0,0.0863704105134805,4122.0,568.0,1,0
50.0,1,131124.0,131112.0,108653.0,3.0,0.41448974609375,0.1713492571916659,1204385.0,9.185084347640402,14861.0,0.1133354687166346,5676.0,423.0,1,0
50.0,2,131174.0,131162.0,108340.0,1.0,0.4132881164550781,0.1740665070821961,1223630.0,9.328296766127432,15136.0,0.1153887203256743,4849.0,410.0,1,0
50.0,3,130932.0,130920.0,108187.0,2.0,0.4127082824707031,0.1737008523508386,1220517.0,9.321762441572725,15476.0,0.1181987596615036,4625.0,428.0,1,0
50.0,4,130875.0,130863.0,107895.0,4.0,0.4116020202636719,0.175556829035339,1227789.0,9.38138681948424,14739.0,0.1126189111747851,4868.0,402.0,1,0
50.0,5,131241.0,131229.0,108176.0,0.0,0.41265869140625,0.1757453844454096,1241610.0,9.460534436647084,15948.0,0.1215169040162754,6418.0,406.0,2,1
50.0,6,131056.0,131044.0,107946.0,47.0,0.4119606018066406,0.1759782077890367,1238855.0,9.452867476498596,15400.0,0.1175070198998901,4927.0,410.0,1,0
50.0,7,130993.0,130981.0,108089.0,2.0,0.4123344421386719,0.1748337697434214,1239512.0,9.46242929011474,15008.0,0.1145710076110937,4969.0,418.0,1,0
50.0,8,131050.0,131038.0,107479.0,2.0,0.4100074768066406,0.1798473864937047,1282763.0,9.788347958794354,15248.0,0.1163525371995421,5699.0,413.0,1,0
50.0,9,131112.0,131100.0,107917.0,1.0,0.4116744995117187,0.1769021904936237,1236784.0,9.433034352309477,15856.0,0.1209347733235707,5518.0,428.0,1,0
50.0,10,130924.0,130912.0,108686.0,2.0,0.41461181640625,0.1698389905594085,1197126.0,9.14367113745379,14485.0,0.1106367052641227,5230.0,394.0,3,2
50.0,11,130991.0,130979.0,108129.0,0.0,0.4124794006347656,0.1745310746539838,1228096.0,9.3754227389668,14188.0,0.1083127848478139,5194.0,405.0,1,0
50.0,12,130877.0,130865.0,107541.0,9.0,0.4102706909179687,0.1782360536992749,1260488.0,9.631088732168372,14657.0,0.1119906477073893,6004.0,406.0,2,1
50.0,13,130849.0,130837.0,108055.0,0.0,0.4121971130371094,0.1742007963377633,1214214.0,9.27950538406866,15563.0,0.1189386239100031,5451.0,418.0,1,0
50.0,14,130724.0,130712.0,107787.0,1.0,0.4111785888671875,0.1754536274899789,1236947.0,9.462279306018788,15514.0,0.1186775190477647,5271.0,415.0,1,0
50.0,15,131061.0,131049.0,107916.0,10.0,0.4117050170898437,0.1765208567003151,1238953.0,9.453254591373485,15377.0,0.117327046184601,5411.0,395.0,1,0
50.0,16,131534.0,131522.0,108147.0,4.0,0.4125633239746094,0.177771526753539,1244997.0,9.465210515912236,15683.0,0.1192315294904739,5411.0,400.0,1,0
50.0,17,131533.0,131521.0,108179.0,0.0,0.4126701354980469,0.1775524012985334,1264639.0,9.614613823147042,15591.0,0.1185329917207088,6692.0,406.0,2,1
50.0,18,131124.0,131112.0,107299.0,51.0,0.4095077514648437,0.1813092950184558,1268968.0,9.677618132454777,15544.0,0.1185442786980262,5683.0,423.0,1,0
50.0,19,131269.0,131257.0,108337.0,0.0,0.4132728576660156,0.1746947108609039,1232340.0,9.38789813284172,15235.0,0.1160593894979012,6086.0,414.0,1,0
50.0,20,131185.0,131173.0,108545.0,1.0,0.4140701293945312,0.1725730838129359,1224384.0,9.333262186987842,15466.0,0.1178945763616267,5090.0,415.0,1,0
50.0,21,130860.0,130848.0,107853.0,5.0,0.4114456176757812,0.1757756380865046,1233540.0,9.426409903713893,15123.0,0.1155662540119211,5373.0,419.0,1,0
50.0,22,131596.0,131584.0,108600.0,1.0,0.4142799377441406,0.1747393537797501,1225286.0,9.31096689868993,14948.0,0.1135900787257971,5339.0,405.0,1,0
50.0,23,130747.0,130735.0,108054.0,2.0,0.412200927734375,0.1735489150802695,1215925.0,9.299830971265116,15471.0,0.1183277627784958,5085.0,410.0,1,0
50.0,24,130814.0,130802.0,107705.0,0.0,0.4108619689941406,0.1766554038558564,1240476.0,9.482746495023468,15403.0,0.1177473359120583,5827.0,423.0,1,0
50.0,25,131155.0,131143.0,108349.0,0.0,0.4133186340332031,0.1738858602416987,1228373.0,9.365811444474096,15166.0,0.1156341733063932,4888.0,408.0,1,0
50.0,26,131177.0,131165.0,108570.0,3.0,0.4141731262207031,0.1723167933402959,1219176.0,9.294129306204594,14924.0,0.1137699444262332,5046.0,407.0,1,0
50.0,27,131373.0,131361.0,108093.0,0.0,0.4123420715332031,0.1772053618323399,1247854.0,9.498557542265154,15536.0,0.1182586985149155,5542.0,405.0,1,0
50.0,28,130797.0,130785.0,108224.0,2.0,0.4128494262695312,0.1725651199951069,1212360.0,9.269019931649808,14388.0,0.1100025229936466,5008.0,407.0,1,0
50.0,29,130964.0,130952.0,108764.0,0.0,0.4149017333984375,0.1695122323692006,1194471.0,9.120605662624843,14769.0,0.112771448642375,4962.0,405.0,1,0
50.0,30,131037.0,131025.0,108511.0,0.0,0.4139366149902344,0.1719056449705045,1213899.0,9.263788090386685,15115.0,0.115349099872555,4580.0,400.0,1,0
55.0,1,143883.0,143871.0,108691.0,37.0,0.414764404296875,0.2443304629455877,1887794.0,13.120340832481949,19972.0,0.1388072253150128,5862.0,360.0,1,0
55.0,2,143976.0,143964.0,108530.0,0.0,0.4140090942382812,0.2461938100794576,1902522.0,13.214160693448909,19354.0,0.1344251819747735,5790.0,355.0,1,0
55.0,3,144362.0,144350.0,109495.0,0.0,0.4176902770996094,0.2415247779886673,1862447.0,12.90122746983278,19589.0,0.1356936035798894,5259.0,355.0,1,0
55.0,4,144077.0,144065.0,109052.0,42.0,0.4161605834960937,0.2428076653456138,1882317.0,13.064659869375404,19608.0,0.1360938942371093,5275.0,366.0,1,0
55.0,5,144338.0,144326.0,108101.0,0.0,0.4123725891113281,0.2510565478252435,1951788.0,13.52234338843548,20195.0,0.1399146447920852,8303.0,364.0,3,2
55.0,6,144022.0,144010.0,108248.0,32.0,0.413055419921875,0.2481704184082987,1924636.0,13.363486134062851,19757.0,0.1371804307675216,5774.0,367.0,1,0
55.0,7,143891.0,143879.0,108561.0,0.0,0.4141273498535156,0.2455330771208762,1894810.0,13.16837050267216,20048.0,0.1393276855397488,6348.0,360.0,1,0
55.0,8,144062.0,144050.0,108166.0,0.0,0.4126205444335937,0.2491704960364287,1926046.0,13.369563104774333,19660.0,0.1364690202829337,6055.0,360.0,1,0
55.0,9,144130.0,144118.0,108331.0,1.0,0.4132537841796875,0.2483729966002914,1920502.0,13.324790120030528,19982.0,0.1386387289252758,5744.0,357.0,1,0
55.0,10,144415.0,144403.0,108046.0,0.0,0.4121627807617187,0.2518367205622684,1958968.0,13.564851296610463,19201.0,0.132957102794031,6723.0,352.0,1,0
55.0,11,143694.0,143682.0,108199.0,0.0,0.4127464294433594,0.2470179687391262,1906273.0,13.266197614374992,19944.0,0.1387949392458975,6057.0,362.0,1,0
55.0,12,143836.0,143824.0,108880.0,2.0,0.4153518676757812,0.2430128757751884,1864228.0,12.960788675992102,20493.0,0.1424747629244417,5957.0,361.0,1,0
55.0,13,144100.0,144088.0,109490.0,0.0,0.4176712036132812,0.2401804302567661,1861653.0,12.919174184594032,20336.0,0.1411242192921582,5780.0,369.0,1,0
55.0,14,144744.0,144732.0,108361.0,3.0,0.4133758544921875,0.2513402973525673,1957019.0,13.520553528989112,20049.0,0.1385135135135135,6447.0,358.0,1,0
55.0,15,143921.0,143909.0,108422.0,4.0,0.4136123657226562,0.2466283586134059,1917296.0,13.321864078209574,19946.0,0.1385899208593603,5925.0,363.0,1,0
55.0,16,144190.0,144178.0,108913.0,6.0,0.4154930114746094,0.2446147444344268,1890385.0,13.110375199389694,19993.0,0.1386573271378043,6151.0,354.0,1,0
55.0,17,144217.0,144205.0,108544.0,1.0,0.4140663146972656,0.2473494802970523,1918686.0,13.30415970377972,20081.0,0.1392415595942226,6421.0,359.0,1,0
55.0,18,143871.0,143859.0,108296.0,6.0,0.4131393432617187,0.2472284199039417,1907057.0,13.25532595172064,20122.0,0.1398614036185193,6320.0,376.0,1,0
55.0,19,144668.0,144656.0,108110.0,1.0,0.4124107360839844,0.2526958276882241,1969813.0,13.616093400060828,19968.0,0.1380263776370724,6088.0,363.0,1,0
55.0,20,144051.0,144039.0,108488.0,3.0,0.4138603210449219,0.2468570159179735,1892094.0,13.134889726555178,19791.0,0.1373888414519857,6762.0,363.0,1,0
55.0,21,144110.0,144098.0,108857.0,20.0,0.4153327941894531,0.2444868503226701,1879265.0,13.040489903545902,19829.0,0.1375962806189716,5641.0,367.0,1,0
55.0,22,143914.0,143902.0,108576.0,1.0,0.4141883850097656,0.245542476756952,1896260.0,13.176341426129492,19474.0,0.1353169253859944,6458.0,360.0,1,0
55.0,23,144482.0,144470.0,108860.0,0.0,0.4152679443359375,0.2465497432206088,1915950.0,13.26082141720076,19311.0,0.1336567876967373,6172.0,360.0,1,0
55.0,24,144475.0,144463.0,108290.0,8.0,0.4131240844726562,0.2504031839418584,1946397.0,13.472206264059526,19083.0,0.1320851358366499,6547.0,365.0,1,0
55.0,25,143534.0,143522.0,108246.0,0.0,0.4129257202148437,0.2458511572171053,1891119.0,13.17540791728789,19957.0,0.1390402274025666,7018.0,351.0,2,1
55.0,26,144799.0,144787.0,108666.0,1.0,0.4145317077636719,0.2495321100283841,1921553.0,13.270485293406722,19443.0,0.1342757891974392,7495.0,360.0,2,1
55.0,27,143962.0,143950.0,108909.0,6.0,0.4154777526855469,0.2434461871882857,1878889.0,13.05128436670788,20294.0,0.1409677553798919,6033.0,371.0,1,0
55.0,28,143977.0,143965.0,108383.0,0.0,0.4134483337402344,0.247220042090056,1912194.0,13.28124631017454,19941.0,0.1385012884002306,5798.0,369.0,1,0
55.0,29,144326.0,144314.0,108868.0,1.0,0.4153022766113281,0.2456729903135956,1891273.0,13.104173884123442,20157.0,0.1396629851863143,5986.0,361.0,1,0
55.0,30,144676.0,144664.0,108323.0,0.0,0.4132194519042969,0.2512718073488346,1949092.0,13.472117006276092,19875.0,0.137375929663524,7673.0,346.0,1,0
60.0,1,157143.0,157131.0,108544.0,106.0,0.4144668579101562,0.3085915376440566,2594090.0,16.507830447426866,24093.0,0.1533189515282259,6567.0,329.0,1,0
60.0,2,157372.0,157360.0,108083.0,0.0,0.4123039245605469,0.3132005693516,2637014.0,16.756564064763744,23635.0,0.1501855476196528,7390.0,343.0,1,0
60.0,3,157075.0,157063.0,108924.0,5.0,0.4155311584472656,0.3065159955435301,2579621.0,16.422861690275347,23161.0,0.1474518542097724,6556.0,329.0,1,0
60.0,4,157586.0,157574.0,108601.0,3.0,0.4142913818359375,0.3108271039305522,2650646.0,16.820313987283136,25256.0,0.160268044115594,6806.0,338.0,1,0
60.0,5,157340.0,157328.0,108923.0,3.0,0.4155197143554687,0.3077030634295157,2602168.0,16.538502605821787,24412.0,0.155154442608364,7242.0,334.0,1,0
60.0,6,157293.0,157281.0,108853.0,1.0,0.4152450561523437,0.3079539458208566,2598450.0,16.519806984417617,24603.0,0.1564150979382426,7236.0,334.0,1,0
60.0,7,157083.0,157071.0,108701.0,7.0,0.4146881103515625,0.3079582131739272,2596334.0,16.528421280469562,24352.0,0.1550263236632862,6745.0,335.0,1,0
60.0,8,157034.0,157022.0,108830.0,4.0,0.4151687622070312,0.306939898365959,2572235.0,16.380115134302127,24336.0,0.1549728084363895,7842.0,336.0,1,0
60.0,9,157583.0,157571.0,108144.0,2.0,0.4125442504882812,0.3137203886205999,2647259.0,16.799140770260752,24954.0,0.158354644853823,7131.0,333.0,1,0
60.0,10,157374.0,157362.0,109093.0,0.0,0.4161567687988281,0.3067914649179661,2562544.0,16.283147152642748,23795.0,0.1512003253396368,6956.0,325.0,2,1
60.0,11,157324.0,157312.0,108677.0,0.0,0.4145698547363281,0.3092153771833922,2614691.0,16.619784648241843,23601.0,0.1500152551422542,6507.0,325.0,1,0
60.0,12,157567.0,157555.0,108502.0,0.0,0.4139022827148437,0.311391344634346,2630473.0,16.694314164768002,24776.0,0.1572410466658627,7128.0,334.0,1,0
60.0,13,157079.0,157067.0,109138.0,0.0,0.4163284301757812,0.3052031143564703,2574661.0,16.390867015960122,23967.0,0.1525792753964565,6559.0,335.0,1,0
60.0,14,157437.0,157425.0,108979.0,69.0,0.415985107421875,0.3073546879069088,2598899.0,16.507549051366578,24130.0,0.1532676562688567,6273.0,334.0,1,0
60.0,15,157483.0,157471.0,108991.0,0.0,0.4157676696777344,0.3079189499819028,2581568.0,16.39267730485195,23801.0,0.1511337731691674,6488.0,338.0,1,0
60.0,16,157320.0,157308.0,109211.0,2.0,0.4166145324707031,0.305790744978388,2562610.0,16.28915586066616,24591.0,0.1563119755911517,6425.0,336.0,1,0
60.0,17,156861.0,156849.0,109005.0,0.0,0.4158210754394531,0.305085394075009,2553854.0,16.281000376129185,23721.0,0.1512230573565131,6226.0,329.0,1,0
60.0,18,157274.0,157262.0,108537.0,52.0,0.4142341613769531,0.3095552983964291,2610759.0,16.60006739829851,24129.0,0.1534201457329247,6642.0,334.0,1,0
60.0,19,157303.0,157291.0,108016.0,0.0,0.41204833984375,0.313325238552348,2641975.0,16.795452089279923,24081.0,0.1530867179901209,7252.0,336.0,1,0
60.0,20,157204.0,157192.0,109073.0,0.0,0.4160804748535156,0.3061690542225389,2584235.0,16.438735655581283,24378.0,0.1550723900155212,6991.0,338.0,1,0
60.0,21,157017.0,157005.0,107924.0,0.0,0.4116973876953125,0.3126604125667921,2628614.0,16.740951616703924,24247.0,0.154422769509034,6835.0,335.0,1,0
60.0,22,156758.0,156746.0,109137.0,0.0,0.4163246154785156,0.3037867285880146,2561575.0,16.340952295895583,24171.0,0.1541930874341341,6099.0,332.0,1,0
60.0,23,156965.0,156953.0,108916.0,0.0,0.4154815673828125,0.3061128277004428,2576521.0,16.41462109387443,23555.0,0.1500653011817921,6899.0,334.0,1,0
60.0,24,157535.0,157523.0,108038.0,7.0,0.4121589660644531,0.3141524105754277,2671582.0,16.95865680642397,23815.0,0.1511727552607357,8675.0,331.0,2,1
60.0,25,157219.0,157207.0,109210.0,1.0,0.4166069030761719,0.3053574949592606,2578338.0,16.399659074284916,23711.0,0.1508151050445557,8056.0,336.0,2,1
60.0,26,157398.0,157386.0,108587.0,50.0,0.4144172668457031,0.3097942794698789,2619226.0,16.64078323739819,23930.0,0.152034968678128,6856.0,333.0,1,0
60.0,27,157177.0,157165.0,109493.0,1.0,0.4176864624023437,0.3033713584048557,2559114.0,16.281733332485032,24222.0,0.154106516856792,6750.0,335.0,1,0
